COD_LOC;NOMBRE_LOC;CP;POBLACION;OFICINA;PROVINCIA;COD_PROY;ID_EVALUACION;Fecha de ejecucion;COD_AUDITOR;RESULTADO;TITULO_CUESTIONARIO
417;ZAITEL 500 , S.L.;50007;ZARAGOZA;911;ZARAGOZA;0457_003;2003031;21/05/2014;34180;0,88;MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
0857b;New Concept Vivacom S.L.;50001;ZARAGOZA;911;ZARAGOZA;0457_003;2003032;21/05/2014;31290;0,9167;MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
58;Santander Monasterio;39010;SANTANDER;905;CANTABRIA;0457_001;2003033;19/05/2014;A02741;0,9025;RESUMEN TTPP PEC - P1 (14.15)
58;Santander Monasterio;39010;SANTANDER;905;CANTABRIA;0457_001;2003034;19/05/2014;A02741;1;TTPP PROCESOS - P1 (14.15)
58;Santander Monasterio;39010;SANTANDER;905;CANTABRIA;0457_001;2003035;19/05/2014;A02741;1;TTPP - IMAGEN 2.0 P1 (14.15)
1580a;STAND -- AJ CHANNEL 2013 - ECI SANTANDER;39011;SANTANDER;905;CANTABRIA;0457_003;2003036;19/05/2014;A02741;0,8647;RESUMEN ESPECIALISTAS ECI PEC P1 (14.15)
1580a;STAND -- AJ CHANNEL 2013 - ECI SANTANDER;39011;SANTANDER;905;CANTABRIA;0457_003;2003037;19/05/2014;A02741;1;ESPECIALISTAS IMAGEN ECI - P1 (14.15)
1580a;STAND -- AJ CHANNEL 2013 - ECI SANTANDER;39011;SANTANDER;905;CANTABRIA;0457_003;2003038;19/05/2014;A02741;0,985;ESPECIALISTAS PROCESOS (ECI) - P1 (14.15)
SP02;Jinamar;35220;Las Palmas de Gran Canaria;919;PALMAS, LAS;0592_001;2003039;03/06/2014;32215;0,4748;Cuestionario Mystery Pepe Jeans España_Portugal
325;SPAIN TIME - VECINDARIO;35110;VECINDARIO;919;PALMAS, LAS;0457_002;2003040;23/05/2014;34196;0,975;MYSTERY SHOPPER FFQQ PDV 2.0 P1 (MAY_14)
1;MUEBLES BOOM_CIGALES;47270;CIGALES;911;VALLADOLID;0383_001;2003068;21/05/2014;R00096;1;Check_Muebles Boom
10;MUEBLES LIQUIDA TODO_PALENCIA;34003;PALENCIA;911;PALENCIA;0383_001;2003069;27/05/2014;33245;0,8663;Check_Muebles Boom
14;MUEBLES LIQUIDA TODO_ARGALES;47008;VALLADOLID;911;VALLADOLID;0383_001;2003070;21/05/2014;33013;0,7646;Check_Muebles Boom
19;BOOM FUENLABRADA;28946;FUENLABRADA;911;MADRID;0383_001;2003072;28/05/2014;33887;0,8404;Check_Muebles Boom
20;BOOM VALLADOLID;47012;VALLADOLID;911;VALLADOLID;0383_001;2003073;21/05/2014;33673;1;Check_Muebles Boom
22;BOOM LAS ROZAS;28230;LAS ROZAS;911;MADRID;0383_001;2003074;23/05/2014;31595;0,8856;Check_Muebles Boom
23;BOOM ARROYO DE LA ENCOMIENDA;47195;ARROYO DE LA ENCOMIENDA;911;VALLADOLID;0383_001;2003075;23/05/2014;33013;0,8517;Check_Muebles Boom
25;MUEBLES LIQUIDATODO_VALLADOLID;47012;VALLADOLID;911;VALLADOLID;0383_001;2003076;21/05/2014;33681;0,978;Check_Muebles Boom
26;MUEBLES BOOM - MADRID GENERAL YAGÜE;28020;MADRID;911;MADRID;0383_001;2003077;21/05/2014;33571;0,7225;Check_Muebles Boom
3;MUEBLES BOOM_MEDINA;47400;MEDINA;911;VALLADOLID;0383_001;2003078;27/05/2014;33763;0,9504;Check_Muebles Boom
5;MUEBLES BOOM_SALAMANCA;37184;SALAMANCA;911;SALAMANCA;0383_001;2003079;28/05/2014;R31755;0,9504;Check_Muebles Boom
6;MUEBLES BOOM_MADRID;28922;ALCORCON;911;MADRID;0383_001;2003080;21/05/2014;29109;0,8032;Check_Muebles Boom
SP03;Factory Getafe;28906;Getafe;911;MADRID;0592_001;2003081;21/05/2014;2687;0,8137;Cuestionario Mystery Pepe Jeans España_Portugal
SP04;Factory Las Rozas;28230;Las Rozas;911;MADRID;0592_001;2003082;23/05/2014;31595;0,8804;Cuestionario Mystery Pepe Jeans España_Portugal
SP05;Las Rozas Village;28230;Las Rozas;911;MADRID;0592_001;2003083;23/05/2014;31595;0,8804;Cuestionario Mystery Pepe Jeans España_Portugal
SP06;S.S de los Reyes;28702;San Sebastián de los Reyes;911;MADRID;0592_001;2003084;04/06/2014;524;0,7056;Cuestionario Mystery Pepe Jeans España_Portugal
SP24;C.C. Parque Sur;28916;Leganés;911;MADRID;0592_001;2003085;09/06/2014;2615;0,4069;Cuestionario Mystery Pepe Jeans España_Portugal
SP25;C.C. Plaza Norte 2;28700;San Sebastián de los Reyes;911;MADRID;0592_001;2003086;04/06/2014;2583;0,772;Cuestionario Mystery Pepe Jeans España_Portugal
SP26;C.C. Xanadú;28939;Arroyomolinos;911;MADRID;0592_001;2003087;04/06/2014;33171;0,8476;Cuestionario Mystery Pepe Jeans España_Portugal
SP27;C/ Fuencarral;28004;Madrid;911;MADRID;0592_001;2003088;24/05/2014;33014;0,8061;Cuestionario Mystery Pepe Jeans España_Portugal
SP42;Valladolid;47001;Valladolid;911;VALLADOLID;0592_001;2003089;24/05/2014;33013;0,6566;Cuestionario Mystery Pepe Jeans España_Portugal
SP52;Puerto Venecia;50021;Zaragoza;911;ZARAGOZA;0592_001;2003090;04/06/2014;34180;0,8672;Cuestionario Mystery Pepe Jeans España_Portugal
SP53;Claudio Coello;28001;Madrid;911;MADRID;0592_001;2003091;02/06/2014;30105;0,862;Cuestionario Mystery Pepe Jeans España_Portugal
1901;Aventel;28000;Aventel;911;MADRID;0005_024;2003093;06/05/2014;credimas;0;Check_Citibank Credimas
1902;Aventel;28000;Aventel;911;MADRID;0005_024;2003094;07/05/2014;credimas;0;Check_Citibank Credimas
1903;Aventel;28000;Aventel;911;MADRID;0005_024;2003095;12/05/2014;credimas;0;Check_Citibank Credimas
1905;Aventel;28000;Aventel;911;MADRID;0005_024;2003097;14/05/2014;credimas;0;Check_Citibank Credimas
1906;Aventel;28000;Aventel;911;MADRID;0005_024;2003098;16/05/2014;credimas;0;Check_Citibank Credimas
1907;Aventel;28000;Aventel;911;MADRID;0005_024;2003099;19/05/2014;credimas;0;Check_Citibank Credimas
1908;Aventel;28000;Aventel;911;MADRID;0005_024;2003100;20/05/2014;credimas;0;Check_Citibank Credimas
1909;Aventel;28000;Aventel;911;MADRID;0005_024;2003101;21/05/2014;credimas;0;Check_Citibank Credimas
1910;Aventel;28000;Aventel;911;MADRID;0005_024;2003102;22/05/2014;credimas;0;Check_Citibank Credimas
1911;Aventel;28000;Aventel;911;MADRID;0005_024;2003103;23/05/2014;credimas;0;Check_Citibank Credimas
1912;Aventel;28000;Aventel;911;MADRID;0005_024;2003104;06/05/2014;credimas;0;Check_Citibank Credimas
1914;Aventel;28000;Aventel;911;MADRID;0005_024;2003106;13/05/2014;credimas;0;Check_Citibank Credimas
1915;Aventel;28000;Aventel;911;MADRID;0005_024;2003107;13/05/2014;credimas;0;Check_Citibank Credimas
1916;Aventel;28000;Aventel;911;MADRID;0005_024;2003108;14/05/2014;credimas;0;Check_Citibank Credimas
1917;Aventel;28000;Aventel;911;MADRID;0005_024;2003109;16/05/2014;credimas;0;Check_Citibank Credimas
1918;Aventel;28000;Aventel;911;MADRID;0005_024;2003110;19/05/2014;credimas;0;Check_Citibank Credimas
1919;Aventel;28000;Aventel;911;MADRID;0005_024;2003111;20/05/2014;credimas;0;Check_Citibank Credimas
1920;Aventel;28000;Aventel;911;MADRID;0005_024;2003112;21/05/2014;credimas;0;Check_Citibank Credimas
1921;Aventel;28000;Aventel;911;MADRID;0005_024;2003113;22/05/2014;credimas;0;Check_Citibank Credimas
1922;Aventel;28000;Aventel;911;MADRID;0005_024;2003114;23/05/2014;credimas;0;Check_Citibank Credimas
1923;Aventel;28000;Aventel;911;MADRID;0005_024;2003115;23/05/2014;credimas;0;Check_Citibank Credimas
1951;Salesland;28000;Salesland;911;MADRID;0005_024;2003143;05/05/2014;credimas;0;Check_Citibank Credimas
1952;Salesland;28000;Salesland;911;MADRID;0005_024;2003144;06/05/2014;credimas;0;Check_Citibank Credimas
1953;Salesland;28000;Salesland;911;MADRID;0005_024;2003145;07/05/2014;credimas;0;Check_Citibank Credimas
1954;Salesland;28000;Salesland;911;MADRID;0005_024;2003146;08/05/2014;credimas;0;Check_Citibank Credimas
1962;Salesland;28000;Salesland;911;MADRID;0005_024;2003154;19/05/2014;credimas;0;Check_Citibank Credimas
1970;Salesland;28000;Salesland;911;MADRID;0005_024;2003162;06/05/2014;credimas;0;Check_Citibank Credimas
1999;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003191;05/05/2014;credimas;0;Check_Citibank Credimas
2000;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003192;05/05/2014;credimas;0;Check_Citibank Credimas
2001;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003193;08/05/2014;credimas;0;Check_Citibank Credimas
2002;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003194;08/05/2014;credimas;0;Check_Citibank Credimas
2003;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003195;08/05/2014;credimas;0;Check_Citibank Credimas
2004;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003196;13/05/2014;credimas;0;Check_Citibank Credimas
2005;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003197;14/05/2014;credimas;0;Check_Citibank Credimas
2006;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003198;16/05/2014;credimas;0;Check_Citibank Credimas
2007;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003199;19/05/2014;credimas;0;Check_Citibank Credimas
2008;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003200;19/05/2014;credimas;0;Check_Citibank Credimas
2009;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003201;19/05/2014;credimas;0;Check_Citibank Credimas
2010;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003202;20/05/2014;credimas;0;Check_Citibank Credimas
2011;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003203;20/05/2014;credimas;0;Check_Citibank Credimas
2012;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003204;21/05/2014;credimas;0;Check_Citibank Credimas
2013;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003205;21/05/2014;credimas;0;Check_Citibank Credimas
2014;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003206;22/05/2014;credimas;0;Check_Citibank Credimas
2015;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003207;22/05/2014;credimas;0;Check_Citibank Credimas
2016;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003208;23/05/2014;credimas;0;Check_Citibank Credimas
2017;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003209;23/05/2014;credimas;0;Check_Citibank Credimas
2018;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003210;21/05/2014;credimas;0;Check_Citibank Credimas
2019;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003211;21/05/2014;credimas;0;Check_Citibank Credimas
2020;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003212;21/05/2014;credimas;0;Check_Citibank Credimas
2021;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003213;20/05/2014;credimas;0;Check_Citibank Credimas
2022;Cititeam;28000;Cititeam;911;MADRID;0005_024;2003214;20/05/2014;credimas;0;Check_Citibank Credimas
3356;Salesland;28000;Salesland;911;MADRID;0005_012;2003294;05/05/2014;credit;0;Check_Citibank_Credit_Shield
3357;Salesland;28000;Salesland;911;MADRID;0005_012;2003295;05/05/2014;credit;0;Check_Citibank_Credit_Shield
3358;Salesland;28000;Salesland;911;MADRID;0005_012;2003296;05/05/2014;credit;0;Check_Citibank_Credit_Shield
3359;Salesland;28000;Salesland;911;MADRID;0005_012;2003297;06/05/2014;credit;0;Check_Citibank_Credit_Shield
3362;Salesland;28000;Salesland;911;MADRID;0005_012;2003300;07/05/2014;credit;0;Check_Citibank_Credit_Shield
3364;Salesland;28000;Salesland;911;MADRID;0005_012;2003302;07/05/2014;credit;0;Check_Citibank_Credit_Shield
3368;Salesland;28000;Salesland;911;MADRID;0005_012;2003306;09/05/2014;credit;0;Check_Citibank_Credit_Shield
3369;Salesland;28000;Salesland;911;MADRID;0005_012;2003307;12/05/2014;credit;0;Check_Citibank_Credit_Shield
3371;Salesland;28000;Salesland;911;MADRID;0005_012;2003309;13/05/2014;credit;0;Check_Citibank_Credit_Shield
3373;Salesland;28000;Salesland;911;MADRID;0005_012;2003311;14/05/2014;credit;0;Check_Citibank_Credit_Shield
3374;Salesland;28000;Salesland;911;MADRID;0005_012;2003312;14/05/2014;credit;0;Check_Citibank_Credit_Shield
3375;Salesland;28000;Salesland;911;MADRID;0005_012;2003313;16/05/2014;credit;0;Check_Citibank_Credit_Shield
3378;Salesland;28000;Salesland;911;MADRID;0005_012;2003316;19/05/2014;credit;0;Check_Citibank_Credit_Shield
3379;Salesland;28000;Salesland;911;MADRID;0005_012;2003317;19/05/2014;credit;0;Check_Citibank_Credit_Shield
3381;Salesland;28000;Salesland;911;MADRID;0005_012;2003319;20/05/2014;credit;0;Check_Citibank_Credit_Shield
3384;Salesland;28000;Salesland;911;MADRID;0005_012;2003322;21/05/2014;credit;0;Check_Citibank_Credit_Shield
3385;Salesland;28000;Salesland;911;MADRID;0005_012;2003323;21/05/2014;credit;0;Check_Citibank_Credit_Shield
3386;Salesland;28000;Salesland;911;MADRID;0005_012;2003324;21/05/2014;credit;0;Check_Citibank_Credit_Shield
3388;Salesland;28000;Salesland;911;MADRID;0005_012;2003326;22/05/2014;credit;0;Check_Citibank_Credit_Shield
3390;Salesland;28000;Salesland;911;MADRID;0005_012;2003328;23/05/2014;credit;0;Check_Citibank_Credit_Shield
3391;Salesland;28000;Salesland;911;MADRID;0005_012;2003329;23/05/2014;credit;0;Check_Citibank_Credit_Shield
3392;Salesland;28000;Salesland;911;MADRID;0005_012;2003330;23/05/2014;credit;0;Check_Citibank_Credit_Shield
3393;Salesland;28000;Salesland;911;MADRID;0005_012;2003331;26/05/2014;credit;0;Check_Citibank_Credit_Shield
3394;Salesland;28000;Salesland;911;MADRID;0005_012;2003332;26/05/2014;credit;0;Check_Citibank_Credit_Shield
3395;Salesland;28000;Salesland;911;MADRID;0005_012;2003333;26/05/2014;credit;0;Check_Citibank_Credit_Shield
3396;Salesland;28000;Salesland;911;MADRID;0005_012;2003334;27/05/2014;credit;0;Check_Citibank_Credit_Shield
3397;Salesland;28000;Salesland;911;MADRID;0005_012;2003335;27/05/2014;credit;0;Check_Citibank_Credit_Shield
1450;Contesta;28000;Contesta;911;MADRID;0005_023;2003444;05/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1451;Contesta;28000;Contesta;911;MADRID;0005_023;2003445;07/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1452;Contesta;28000;Contesta;911;MADRID;0005_023;2003446;08/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1454;Contesta;28000;Contesta;911;MADRID;0005_023;2003448;08/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1456;Contesta;28000;Contesta;911;MADRID;0005_023;2003450;12/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1457;Contesta;28000;Contesta;911;MADRID;0005_023;2003451;13/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1458;Contesta;28000;Contesta;911;MADRID;0005_023;2003452;21/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1461;Contesta;28000;Contesta;911;MADRID;0005_023;2003455;06/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1462;Contesta;28000;Contesta;911;MADRID;0005_023;2003456;28/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1500;Salesland;28000;Salesland;911;MADRID;0005_023;2003494;19/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1501;Salesland;28000;Salesland;911;MADRID;0005_023;2003495;16/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1552;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003546;20/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1554;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003548;08/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1555;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003549;21/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1556;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003550;14/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1560;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003554;27/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1570;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003564;09/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1571;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003565;20/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1572;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003566;08/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1573;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003567;16/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1574;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003568;22/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1575;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003569;22/05/2014;activa;0;Check_Citibank_Monotoring_Activación
1576;Cititeam;28000;Cititeam;911;MADRID;0005_023;2003570;08/05/2014;activa;0;Check_Citibank_Monotoring_Activación
7000;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003594;20/05/2014;citi_lop;0;Cuestionario TE LOP
7001;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003595;20/05/2014;citi_lop;0;Cuestionario TE LOP
7002;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003596;20/05/2014;citi_lop;0;Cuestionario TE LOP
7004;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003598;20/05/2014;citi_lop;0;Cuestionario TE LOP
7005;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003599;20/05/2014;citi_lop;0;Cuestionario TE LOP
7006;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003600;20/05/2014;citi_lop;0;Cuestionario TE LOP
7007;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003601;20/05/2014;citi_lop;0;Cuestionario TE LOP
7008;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003602;20/05/2014;citi_lop;0;Cuestionario TE LOP
7009;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003603;20/05/2014;citi_lop;0;Cuestionario TE LOP
7010;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003604;20/05/2014;citi_lop;0;Cuestionario TE LOP
7011;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003605;20/05/2014;citi_lop;0;Cuestionario TE LOP
7012;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003606;20/05/2014;citi_lop;0;Cuestionario TE LOP
7013;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003607;20/05/2014;citi_lop;0;Cuestionario TE LOP
7014;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003608;20/05/2014;citi_lop;0;Cuestionario TE LOP
7015;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003609;20/05/2014;citi_lop;0;Cuestionario TE LOP
7016;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003610;20/05/2014;citi_lop;0;Cuestionario TE LOP
7017;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003611;20/05/2014;citi_lop;0;Cuestionario TE LOP
7018;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003612;20/05/2014;citi_lop;0;Cuestionario TE LOP
7019;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003613;20/05/2014;citi_lop;0;Cuestionario TE LOP
7020;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003614;20/05/2014;citi_lop;0;Cuestionario TE LOP
7021;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003615;20/05/2014;citi_lop;0;Cuestionario TE LOP
7022;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003616;20/05/2014;citi_lop;0;Cuestionario TE LOP
7023;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003617;20/05/2014;citi_lop;0;Cuestionario TE LOP
7024;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003618;20/05/2014;citi_lop;0;Cuestionario TE LOP
7025;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003619;20/05/2014;citi_lop;0;Cuestionario TE LOP
7026;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003620;20/05/2014;citi_lop;0;Cuestionario TE LOP
7027;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003621;20/05/2014;citi_lop;0;Cuestionario TE LOP
7028;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003622;20/05/2014;citi_lop;0;Cuestionario TE LOP
7029;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003623;20/05/2014;citi_lop;0;Cuestionario TE LOP
7030;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003624;27/05/2014;citi_lop;0;Cuestionario TE LOP
7031;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003625;27/05/2014;citi_lop;0;Cuestionario TE LOP
7032;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003626;27/05/2014;citi_lop;0;Cuestionario TE LOP
7033;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003627;27/05/2014;citi_lop;0;Cuestionario TE LOP
7034;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003628;27/05/2014;citi_lop;0;Cuestionario TE LOP
7035;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003629;27/05/2014;citi_lop;0;Cuestionario TE LOP
7036;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003630;27/05/2014;citi_lop;0;Cuestionario TE LOP
7037;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003631;27/05/2014;citi_lop;0;Cuestionario TE LOP
7038;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003632;27/05/2014;citi_lop;0;Cuestionario TE LOP
7039;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003633;27/05/2014;citi_lop;0;Cuestionario TE LOP
7040;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003634;27/05/2014;citi_lop;0;Cuestionario TE LOP
7041;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003635;27/05/2014;citi_lop;0;Cuestionario TE LOP
7042;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003636;27/05/2014;citi_lop;0;Cuestionario TE LOP
7043;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003637;27/05/2014;citi_lop;0;Cuestionario TE LOP
7044;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003638;27/05/2014;citi_lop;0;Cuestionario TE LOP
7045;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003639;27/05/2014;citi_lop;0;Cuestionario TE LOP
7046;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003640;27/05/2014;citi_lop;0;Cuestionario TE LOP
7047;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003641;27/05/2014;citi_lop;0;Cuestionario TE LOP
7048;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003642;27/05/2014;citi_lop;0;Cuestionario TE LOP
7049;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003643;27/05/2014;citi_lop;0;Cuestionario TE LOP
7050;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003644;27/05/2014;citi_lop;0;Cuestionario TE LOP
7051;Aventel;28000;TE SIN FEE;911;MADRID;0005_022;2003645;27/05/2014;citi_lop;0;Cuestionario TE LOP
7053;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003647;19/05/2014;citi_lop;0;Cuestionario TE LOP
7054;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003648;19/05/2014;citi_lop;0;Cuestionario TE LOP
7055;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003649;19/05/2014;citi_lop;0;Cuestionario TE LOP
7056;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003650;19/05/2014;citi_lop;0;Cuestionario TE LOP
7057;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003651;19/05/2014;citi_lop;0;Cuestionario TE LOP
7058;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003652;19/05/2014;citi_lop;0;Cuestionario TE LOP
7059;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003653;19/05/2014;citi_lop;0;Cuestionario TE LOP
7060;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003654;19/05/2014;citi_lop;0;Cuestionario TE LOP
7061;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003655;19/05/2014;citi_lop;0;Cuestionario TE LOP
7062;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003656;19/05/2014;citi_lop;0;Cuestionario TE LOP
7063;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003657;19/05/2014;citi_lop;0;Cuestionario TE LOP
7064;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003658;19/05/2014;citi_lop;0;Cuestionario TE LOP
7065;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003659;19/05/2014;citi_lop;0;Cuestionario TE LOP
7066;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003660;19/05/2014;citi_lop;0;Cuestionario TE LOP
7067;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003661;19/05/2014;citi_lop;0;Cuestionario TE LOP
7068;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003662;19/05/2014;citi_lop;0;Cuestionario TE LOP
7069;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003663;19/05/2014;citi_lop;0;Cuestionario TE LOP
7070;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003664;19/05/2014;citi_lop;0;Cuestionario TE LOP
7071;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003665;19/05/2014;citi_lop;0;Cuestionario TE LOP
7072;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003666;19/05/2014;citi_lop;0;Cuestionario TE LOP
7073;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003667;19/05/2014;citi_lop;0;Cuestionario TE LOP
7074;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003668;19/05/2014;citi_lop;0;Cuestionario TE LOP
7076;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003670;19/05/2014;citi_lop;0;Cuestionario TE LOP
7078;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003672;19/05/2014;citi_lop;0;Cuestionario TE LOP
7079;Salesland;28000;TE SIN FEE;911;MADRID;0005_022;2003673;19/05/2014;citi_lop;0;Cuestionario TE LOP
